ID,Created At,Text
524981268770209792,Wed Oct 22 17:51:02 +0000 2014,Grateful to mentors like @tayari and @MariposaBoy who shed light on the road ahead. I’d be in a ditch without them.
524980943225126912,Wed Oct 22 17:49:45 +0000 2014,@RichJuz TRUTH.
524980910866071552,Wed Oct 22 17:49:37 +0000 2014,"And yeah, @RichJuz is so right: The only one to really deal with this is to write another book. So that’s what I’m doing."
524980788887314432,Wed Oct 22 17:49:08 +0000 2014,"The good news — reviews, notes from readers — helps tremendously. I’m so so grateful but it’s a kind of grief too: putting a book out there."
524980268915228673,Wed Oct 22 17:47:04 +0000 2014,"I miss having a vast landscape inside of me, the world of those poems was mine and mine alone. That’s not true anymore. And I miss it."
524980067462832128,Wed Oct 22 17:46:16 +0000 2014,"I’m incredibly grateful and surrounded with brilliant, loving friends. But I miss the secret language that made my book possible."
524979680781561856,Wed Oct 22 17:44:44 +0000 2014,"The Post-Book Blues is awful and unavoidable. There, I said it."
524979483951251456,Wed Oct 22 17:43:57 +0000 2014,@LukasThinks @IsaacFitzgerald I mean.
524978256257482752,Wed Oct 22 17:39:04 +0000 2014,"I VOLUNTEER AS TRIBUTE. 

RT @annehelen: what about a Paul Newman vertical for buzzfeed dot com what about it"
524977732086947840,Wed Oct 22 17:36:59 +0000 2014,@annehelen @sealln @IsaacFitzgerald Web series!
524976988407484416,Wed Oct 22 17:34:02 +0000 2014,"RT @IsaacFitzgerald: ,@theferocity Nah, alternative universe you is doing great too! (But I hear alternative universe Isaac is a real dickw…"
524976415931133953,Wed Oct 22 17:31:45 +0000 2014,Sometimes I wonder who (and how) I’d be without @IsaacFitzgerald’s friendship — and I get really scared for my alternate universe self.
524964825089454080,Wed Oct 22 16:45:42 +0000 2014,"@cathyparkhong See you soon, my queen."
524964709435715586,Wed Oct 22 16:45:14 +0000 2014,"Reading about Dee Rees’ next film, a Bessie Smith biopic, has me feeling extra alive right now. http://t.co/j810cRjWEO"
524961685061505025,Wed Oct 22 16:33:13 +0000 2014,RT @jlfeder: Nigerian court throws out challenge to anti-gay law because straight plaintiff doesn't have grounds to sue: http://t.co/U28bLF…
524961231422365696,Wed Oct 22 16:31:25 +0000 2014,BREAKING: Nigerian Court Throws Out Challenge To Anti-LGBT Law http://t.co/l3Zqj8gHjM
524953977356836864,Wed Oct 22 16:02:36 +0000 2014,RT @rgay: Well shit. Untamed State is in the top 10 of 2014's best books according to @LibraryJournal http://t.co/Q8MipsXYEK
524952942395539456,Wed Oct 22 15:58:29 +0000 2014,RT @matbreen: What an embarrassing op-ed for the @washingtonpost to have run. http://t.co/O2y07nXkvs Rife w/ self-loathing. Sad.
524950404791279616,Wed Oct 22 15:48:24 +0000 2014,@iSmashFizzle *tears up*
524939857781854208,Wed Oct 22 15:06:29 +0000 2014,"@SGardinier *hug* Miss you, love."
524939556983144449,Wed Oct 22 15:05:17 +0000 2014,"What a time to be alive, which is to say, what a time to be surrounded by so many brilliant and necessary voices!"
524939402326573056,Wed Oct 22 15:04:41 +0000 2014,"HELL YEAH. RT @Lahlahlindsey: So, I'm headed back to BuzzFeed to cover breaking news in sports for @BuzzFeedNews."
524939169131692032,Wed Oct 22 15:03:45 +0000 2014,RT @MattBellassai: why I can’t be trusted to pose for pictures http://t.co/ENFiRkUdQ6
524937501430259714,Wed Oct 22 14:57:07 +0000 2014,Interesting! RT @JarettSays: Whoa. Todrick Hall got a reality show on MTV? http://t.co/FwMxCbFgCJ
524936228157030400,Wed Oct 22 14:52:04 +0000 2014,"RT @shani_o: as one would expect, Richard Prince has a comprehensive look at Ben Bradlee and newsroom diversity http://t.co/rOClxI3hj1"
524933000086425600,Wed Oct 22 14:39:14 +0000 2014,"""Everything old is new again.” Inside Hollywood’s Shocking Blackface Problem http://t.co/OW03S0xU55"
524931634626580480,Wed Oct 22 14:33:49 +0000 2014,@Shugruberg *prays*
524931409799290881,Wed Oct 22 14:32:55 +0000 2014,Or maybe I’m just a black gay boy from The Future.
524931332162736128,Wed Oct 22 14:32:37 +0000 2014,I walked by an apartment yesterday that already had a Christmas tree and other decorations set up. Got sick then a bit dizzy.
524930693240209409,Wed Oct 22 14:30:04 +0000 2014,@MariposaBoy @Rutgers_Newark *group hug*
524930666908372992,Wed Oct 22 14:29:58 +0000 2014,"RT @MariposaBoy: Great to see @theferocity featured on here. @Rutgers_Newark is so proud of you, Saeed! http://t.co/tDu5iw6Ruv"
524930143085920257,Wed Oct 22 14:27:53 +0000 2014,"National Hero. RT @humansofny: ""This morning he asked me if he was still not allowed to say 'What the fuck?'"" http://t.co/dtG0UEcVZU"
524927729549205504,Wed Oct 22 14:18:18 +0000 2014,"@dcbigjohn Good morning, John."
524926859956748288,Wed Oct 22 14:14:50 +0000 2014,Inbox: It’s National Nut Day.
524908503283302400,Wed Oct 22 13:01:54 +0000 2014,"RT @AdamSerwer: Exclusive: Despite Protests, Smith College Still Won’t Admit Transgender Women http://t.co/4r1V3a4f85"
524902945801129984,Wed Oct 22 12:39:49 +0000 2014,"RT @chrisgeidner: Overnight, Idaho Gov. Butch Otter asked the 9th Cir to rehear his appeal of the state's marriage ban case en banc: http:/…"
524902923349008384,Wed Oct 22 12:39:43 +0000 2014,RT @chrisgeidner: A federal judge last night dismissed a challenge to Puerto Rico's same-sex marriage ban: http://t.co/QXxWVrwWvK
524745036928655360,Wed Oct 22 02:12:20 +0000 2014,RT @jlfeder: Puerto Rico Federal Judge: Only Supreme Court Can Allow Same-Sex Marriage http://t.co/oJVNJHAv0u via @chrisgeidner @buzzfeed
524738916151463936,Wed Oct 22 01:48:01 +0000 2014,Macklemore is cultural herpes.
524738149055221760,Wed Oct 22 01:44:58 +0000 2014,@DearSplenda True.
524736418997108736,Wed Oct 22 01:38:06 +0000 2014,*hits blunt* RT @heavenrants: What a time to be alive http://t.co/j65jefR9qK
524732100415877120,Wed Oct 22 01:20:56 +0000 2014,@caroleebennett Hehe.
524703641434075137,Tue Oct 21 23:27:51 +0000 2014,RT @amejohnston: @rgay @theferocity Mr. Rico knows it is about to go down. #badfeminist #preludetobruise http://t.co/ZvtGTOfa7n
524684149521936386,Tue Oct 21 22:10:24 +0000 2014,The sky looks like it’s about to kill us.
524681128410890240,Tue Oct 21 21:58:23 +0000 2014,"A @BuzzFeedNews Exclusive: Despite Protests, Smith College Still Won’t Admit Transgender Women http://t.co/V97xyKp2JB"
524665632416366592,Tue Oct 21 20:56:49 +0000 2014,"On the lack of diversity in publishing: ""So you don’t have to be great, but apparently you do have to be white.” http://t.co/VL15GmtZ5y"
524663910818144257,Tue Oct 21 20:49:58 +0000 2014,RT @HayesBrown: #FF to @theferocity for teaching me how judgmental rabbits can be. http://t.co/uX4JnhDBGk
524663487738707968,Tue Oct 21 20:48:17 +0000 2014,“BuzzFeed News got a scoop on the Justice Department?” http://t.co/4WCnGb6lwH http://t.co/4GBJ6Zl5po
524662832852635649,Tue Oct 21 20:45:41 +0000 2014,I have a folder of photos saved on my desktop now. The file name is “Judgmental Rabbits.” http://t.co/Ch6OYrDG7F
524659499370807297,Tue Oct 21 20:32:27 +0000 2014,I’m mad all over again.
524658488891678721,Tue Oct 21 20:28:26 +0000 2014,Someone just reminded me about Katy Perry’s song “UR So Gay” and I’m choking down vomit. (She was also the cover of @outmagazine.) Cute.
524657598482882561,Tue Oct 21 20:24:53 +0000 2014,"RT @Alannabean: ""Asking men to be quiet long enough to listen to women feels like a tall order."" // It’s Not Censorship to Ignore You http:…"
524655487519051776,Tue Oct 21 20:16:30 +0000 2014,Let us not forget the “ladyboy” lyric in Amy Winehouse’s song “Stronger Than Me.” https://t.co/qxzqZKu9gt
524655366559506433,Tue Oct 21 20:16:01 +0000 2014,@8thGlass Mmmmhmm.
524655341704060931,Tue Oct 21 20:15:55 +0000 2014,@lilyhiottmillis Same.
524654505569570817,Tue Oct 21 20:12:36 +0000 2014,omfg. https://t.co/XEDp42Ka6f
524652976582180864,Tue Oct 21 20:06:31 +0000 2014,"RT @TreMelvin: ""@Pornhub: Happy Birthday @KimKardashian! I think it's time for another sex tape."" http://t.co/z8QcvtnYvE"
524652342973857792,Tue Oct 21 20:04:00 +0000 2014,That @chrisgeidner reign just won’t let up.
524651263171264512,Tue Oct 21 19:59:43 +0000 2014,A @BuzzFeedNews Exclusive: Groups Seek LGBT Protections In Federal Government Profiling Policy Changes http://t.co/RUxtYhmCMf
524647124320137216,Tue Oct 21 19:43:16 +0000 2014,RT @BuzzFeedSports: The @dallascowboys have released Michael Sam from their practice squad http://t.co/RQDlxJpd0S http://t.co/fbS8nKP3Am
524642918783778816,Tue Oct 21 19:26:33 +0000 2014,@seritatheresa @annehelen You read the story that fast? I need to brush up on my speed-reading.
524642188375101442,Tue Oct 21 19:23:39 +0000 2014,#NowReading: What’s Really Behind The Ridicule Of Renée Zellweger’s Face by @annehelen   http://t.co/Or9qQh3bdu
524639008467730433,Tue Oct 21 19:11:01 +0000 2014,I’ve been communicating with coworkers solely via emailed photos of rabbits for more than 40 minutes.
524632369224249344,Tue Oct 21 18:44:38 +0000 2014,A Catholic High School Told Ellen Page’s New Same-Sex Love Story It Couldn’t Film There http://t.co/jI6Lhn2m7r
524629192793939969,Tue Oct 21 18:32:01 +0000 2014,RT @JulieKlam: YES! @theferocity Esther Newberg (@tategeorge) Megan Lynch (@lynchmegan) Jynne Dilling Martin (@jynnnne) #WomenWarriors
524629176398413824,Tue Oct 21 18:31:57 +0000 2014,"RT @likaluca: @theferocity I vote @HalimahMarcus at @ElectricLit and @NadxiNieto who has killed for @GuernicaMag, Noon, @Giganticmag and so…"
524628016895655936,Tue Oct 21 18:27:21 +0000 2014,@ianxcarlos hehe.
524626205518348288,Tue Oct 21 18:20:09 +0000 2014,RT @emilyhughes: #WomenWarriors who work their asses off every day: @OnaleeSmith @complaina @carlyhoogs @alanabuckbee @kristinfritz09 cc @t…
524625425222615040,Tue Oct 21 18:17:03 +0000 2014,"@ameliable So, so, soooooo grateful."
524624747842519041,Tue Oct 21 18:14:21 +0000 2014,"RT @lindsaydevon: @theferocity Emily Bell, my editor at FSG #womenwarriors"
524624735481905152,Tue Oct 21 18:14:18 +0000 2014,"RT @readandbreathe: @theferocity @melflashman! (My agent.) She represents many talented writers: Kate Zambreno, @EmilyGould, @michelleorang…"
524624331180363776,Tue Oct 21 18:12:42 +0000 2014,RT @susanstinson: The editor of my last novel is the fantastic writer Kelly Link @haszombiesinit. No words for the gifts. @theferocity #wom…
524623954917752832,Tue Oct 21 18:11:12 +0000 2014,RT @NicolePasulka: @theferocity so good! @RZAgency is a book agent who happens to also be whip smart and generous editor!
524623346856906752,Tue Oct 21 18:08:47 +0000 2014,"RT @diannaeanderson: .@theferocity My agent, @hannahnpbowman, has been an awesome champion of my work. My editor, Adrienne Ingrum, has been…"
524623322261516288,Tue Oct 21 18:08:41 +0000 2014,YES! RT @bunnyBISOUS: @theferocity Ursula Nordstrom! #agents http://t.co/DKGPAZ4E5w #WomenWarriors
524622904915685376,Tue Oct 21 18:07:02 +0000 2014,@luxlotus @Casey_CAC @foxyhedgehog @likaluca *group hug*
524622601050939392,Tue Oct 21 18:05:49 +0000 2014,"RT @daviewheeler: My ever-vigilant book dealer, the tremendous @ktmehan! #womenwarriors @theferocity"
524622322435891201,Tue Oct 21 18:04:43 +0000 2014,"My agent, Charlotte Sheedy, has been a hero to so many writers: Audre Lorde, Eve Ensler, and more. #WomenWarriors"
524621907132702720,Tue Oct 21 18:03:04 +0000 2014,"Writers, tweet one of your favorite #WomenWarriors in the publishing industry. Let’s raise ‘em up."
524621336195641345,Tue Oct 21 18:00:48 +0000 2014,Women like @luxlotus @Casey_CAC @foxyhedgehog and @likaluca are the heart and blood of book publishing. They’re our champions.
524620964907454464,Tue Oct 21 17:59:19 +0000 2014,"Also, I’ve learned: women run the publishing industry at every level. We’d be nowhere without their brilliance. Close the gender pay gap."
524620697772249088,Tue Oct 21 17:58:15 +0000 2014,"I’m planning readings, appearances and festivals through MAY 2015 for Prelude To Bruise. No way I could do this without a lot of help."
524620529949761537,Tue Oct 21 17:57:35 +0000 2014,I can’t thank @ameliable enough. She’s a publicist at @Coffee_House_ and has SAVED MY LIFE while helping me promote Prelude To Bruise.
524620267151437827,Tue Oct 21 17:56:33 +0000 2014,"Often, when people offer to help me out I get even more overwhelmed because I struggle to identify exactly what I need help with. *flails*"
524620102407577600,Tue Oct 21 17:55:54 +0000 2014,"The process of promoting a book has taught me, among other things, that I’m terrible at asking for support."
524616933296332800,Tue Oct 21 17:43:18 +0000 2014,@aaronmedwards NO.
524616679897452544,Tue Oct 21 17:42:18 +0000 2014,@aaronmedwards @NYMag NO.
524616468739403776,Tue Oct 21 17:41:27 +0000 2014,DEAR GOD. RT @NYMag: Deep-fried candy corn is just too much: http://t.co/0XAVF4hqUa http://t.co/87GogIs2eC
524611025833041920,Tue Oct 21 17:19:50 +0000 2014,"RT @Gawker: This is a man's butt, but many people believed it was cleavage and masturbated to it. http://t.co/BY9C5BHJOv http://t.co/E22zcs…"
524608979255955456,Tue Oct 21 17:11:42 +0000 2014,@BuzzFeed I refuse.
524608307068428290,Tue Oct 21 17:09:01 +0000 2014,@sheseesred XO.
524607636126584832,Tue Oct 21 17:06:21 +0000 2014,RT @chrisgeidner: From @BuzzFeedNews: Marriage Equality In The U.S. Today: 32 States And D.C. http://t.co/HdupU98HuI http://t.co/lUdQynTbJW
524605840666664961,Tue Oct 21 16:59:13 +0000 2014,@MilesDavisMoody Hehe.
524605637553307648,Tue Oct 21 16:58:25 +0000 2014,@MilesDavisMoody *twiddles thumbs*
524601706852909057,Tue Oct 21 16:42:48 +0000 2014,@DearSplenda *hug*
524601428682473472,Tue Oct 21 16:41:41 +0000 2014,@DearSplenda Don’t do it.
524601077644402688,Tue Oct 21 16:40:18 +0000 2014,"If you’re following my tweets, today’s theme is ""WhitePeople: They be fucking up.”"
524600942751391745,Tue Oct 21 16:39:46 +0000 2014,A Comedian Is Campaigning To Make The Redskins Logo a Sunburned White Guy http://t.co/n9EeG1wsOK http://t.co/DYTJL3gaIq
524597861250785281,Tue Oct 21 16:27:31 +0000 2014,"ANYWAY, so glad we’re putting Milan Kundera’s novel The Unbearable Lightness of Being to good use."
524597209489477632,Tue Oct 21 16:24:55 +0000 2014,Any questions?
524596947802656768,Tue Oct 21 16:23:53 +0000 2014,The Unbearable Whiteness of Suicide-by-Mass-Murder http://t.co/4HtSQZVUKA
524596836586500097,Tue Oct 21 16:23:27 +0000 2014,The Unbearable Whiteness of FIFA https://t.co/afaYBWVqWE
524596751010107392,Tue Oct 21 16:23:06 +0000 2014,The Unbearable Whiteness of Skiing http://t.co/if7gJaLdel
524596528242253824,Tue Oct 21 16:22:13 +0000 2014,The Unbearable Whiteness of Literature http://t.co/uXa8QMZ93Z
524596448189759488,Tue Oct 21 16:21:54 +0000 2014,"LOL. ""The Unbearable Whiteness of Cher” http://t.co/n1SDK3uwXX"
524596303490482178,Tue Oct 21 16:21:19 +0000 2014,The Unbearable Whiteness of Legalization http://t.co/AVWginIeBv
524596233420431360,Tue Oct 21 16:21:03 +0000 2014,The Unbearable Whiteness of Eating: How The Food Culture War Affects Black America http://t.co/CHq4bcjWrH
524596142307569664,Tue Oct 21 16:20:41 +0000 2014,The unbearable whiteness of National Public Radio http://t.co/8GtOwv6XxD
524596072061337600,Tue Oct 21 16:20:24 +0000 2014,From BuzzFeed: @wkamaubell on The Unbearable Whiteness Of Late Night http://t.co/thI8YoJZYn
524595860462919680,Tue Oct 21 16:19:34 +0000 2014,The unbearable whiteness of google searches. http://t.co/IQ8LTVeDV9
524595166964088832,Tue Oct 21 16:16:49 +0000 2014,"RT @NellePierson: ""Conquering the Unbearable Whiteness of Bike Advocacy: An Equity How-To"" by @StreetsblogUSA's @TSnyderDC: http://t.co/Xud…"
524595125331427328,Tue Oct 21 16:16:39 +0000 2014,RT @theprimitivehut: The Unbearable Whiteness of the American Left | The Nation http://t.co/ehbSm3aIqS
524594872247140353,Tue Oct 21 16:15:38 +0000 2014,"RT @AmandaAnnKlein: I wrote about the ""Unbearable Whiteness of Gone Girls"" for Avidly http://t.co/2nA6jbRXeL"
524594824167817216,Tue Oct 21 16:15:27 +0000 2014,"RT @sarahkendzior: The unbearable whiteness of publishing: employees are 1% black, 3% Hispanic, 3% Asian, 89% white http://t.co/90lh6vxg5G"
524594154865954816,Tue Oct 21 16:12:47 +0000 2014,"Of the 56 cases of assault on LGBT Jamaicans documented in a new report, police made only four arrests. http://t.co/8BxYEP4owz"
524593996900093952,Tue Oct 21 16:12:10 +0000 2014,! RT @chrisgeidner: Breaking: Marriage Equality Comes To Wyoming http://t.co/iwb160RWLo http://t.co/if89ily5QP
524588437622759424,Tue Oct 21 15:50:04 +0000 2014,"@stuwatson Thank you, Stu!"
524587871333015553,Tue Oct 21 15:47:49 +0000 2014,"I just deleted five tweet-drafts. 

*cues up “X Files” theme song* 

THE SHADE IS OUT THERE."
524585658229481472,Tue Oct 21 15:39:01 +0000 2014,"RT @alexanderchee: A petition to support @1demerith, a transgender student driven from her housing at Cornell by harassment: https://t.co/P…"
524584570373804032,Tue Oct 21 15:34:42 +0000 2014,RT @JamesRyanChavis: BuzzFeed's news vertical is about come up and snatch many wigs. Its LGBT and marriage-equality coverage has been unpar…
524575064558411776,Tue Oct 21 14:56:56 +0000 2014,@1demerith Right on.
524574183867834370,Tue Oct 21 14:53:26 +0000 2014,@chrisgeidner Your new avatar is so butch.
524572253942710272,Tue Oct 21 14:45:46 +0000 2014,"America will do that to you. RT @CharlesPulliam: @theferocity Dude, it's not even that. She looks like an entirely different person."
524571981619154946,Tue Oct 21 14:44:41 +0000 2014,"A woman in Hollywood undoes herself trying to meet our sexist expectations and we laugh at her attempt. Yeah, Renee is the crazy one."
524568537822924800,Tue Oct 21 14:31:00 +0000 2014,Kim Kardashian and Amber Rose share a birthday. *twiddles thumbs*
524567103857491968,Tue Oct 21 14:25:18 +0000 2014,Can you hear me sucking my teeth over here? RT @shani_o: @theferocity don’t even know what you’re referring to but you right
524566577937907712,Tue Oct 21 14:23:12 +0000 2014,Sexism is sexism is sexism is sexism is I don’t care what you call this it’s not a fluke it’s sexism.
524564414809509888,Tue Oct 21 14:14:37 +0000 2014,"BAN MEN 2: CELIE FINGER. RT @JeffSharlet: This PW publishing survey is devastating. Average editorial salary, male: $78k. Female: $59k."
524564238619385857,Tue Oct 21 14:13:55 +0000 2014,"BAN MEN. MT @JeffSharlet: Average publishing CEO salary, male: $288,500. Female: $46,000. Yes, you read that correctly."
524564238619385857,Tue Oct 21 14:13:55 +0000 2014,"BAN MEN. MT @JeffSharlet: Average publishing CEO salary, male: $288,500. Female: $46,000. Yes, you read that correctly."
524561879356956672,Tue Oct 21 14:04:32 +0000 2014,“Publishing While Black” a great discussion hosted by @scratch_mag: http://t.co/VL15GmtZ5y
524561574665912323,Tue Oct 21 14:03:19 +0000 2014,"""To call someone “basic” is to look into the abyss of continually flattening capitalist dystopia…” http://t.co/riWz30jZSK"
524557480689696769,Tue Oct 21 13:47:03 +0000 2014,"RT @OmarjSakr: My favourite quote from last night came via @theferocity. ""Accidental shade is the best kind of shade."" Truth."
524545464486854656,Tue Oct 21 12:59:18 +0000 2014,"RT @AntonioFrench: More leaks expected in Brown shooting http://t.co/NX1LW9Mfkq via @ksdknews 

Former police chief calls it ""letting them …"
524542284915027968,Tue Oct 21 12:46:40 +0000 2014,@fransquishco @macleanbrendan omg.
524498166163730432,Tue Oct 21 09:51:22 +0000 2014,RT @OmarjSakr: Had a great time tonight at First Bite with @theferocity. Y'all should buy his new book PRELUDE TO BRUISE just because he's …
524383270478544896,Tue Oct 21 02:14:48 +0000 2014,@nick_deutsch *hug*
524368834711805953,Tue Oct 21 01:17:27 +0000 2014,"@patbits Wonderful to meet you, Patrick! *hug*"
524368688448036864,Tue Oct 21 01:16:52 +0000 2014,"RT @patbits: Holy crap, I met @theferocity and all I got was this awesome book and listened to bad ass authors read bad ass books! http://t…"
524358263627059201,Tue Oct 21 00:35:26 +0000 2014,My queen! So happy to meet you. RT @ChanSteele: Met @theferocity tonight and my Twitter crush is now IRL.
524356247131553792,Tue Oct 21 00:27:26 +0000 2014,@OmarjSakr Hi there!
524351621250449408,Tue Oct 21 00:09:03 +0000 2014,My favorite deadly sin is sluttony.
524313334535827456,Mon Oct 20 21:36:54 +0000 2014,70 Thoughts You Have When You Realize You’re A Stereotypical Lesbian http://t.co/w2UWJpRPLK
524306190247809024,Mon Oct 20 21:08:31 +0000 2014,RT @JessicaValenti: Comedian @hannibalburess Called Bill Cosby A Rapist During A Set http://t.co/ezjfDKYwjC GOOD.
524305614990622721,Mon Oct 20 21:06:14 +0000 2014,@aaronmedwards omg.
524305230196776960,Mon Oct 20 21:04:42 +0000 2014,Halloween costume: A hyphen that has spent its entire life thinking it was an em-dash.
524303153693335552,Mon Oct 20 20:56:27 +0000 2014,"RT @chrisgeidner: .@kaplanrobbie wastes no time, files prelim injunction motion in the new MS marriage case: http://t.co/ECGmvxv4ai http://…"
524302157630013440,Mon Oct 20 20:52:30 +0000 2014,@nick_deutsch 7 should be fine!
524298779738927104,Mon Oct 20 20:39:04 +0000 2014,#NowReading: “Basic” Is Just Another Word For Class Anxiety http://t.co/bL6VqVI1lQ
524296631168925697,Mon Oct 20 20:30:32 +0000 2014,"@SageSaturn Ah, understandable."
524282974611582976,Mon Oct 20 19:36:16 +0000 2014,@EmilyMandel My roommate @chocobohomo is reading it now and LOVING it.
524282762950238209,Mon Oct 20 19:35:26 +0000 2014,"Mattafact, @shondarhimes could come strolling down the aisle during my wedding and I’d be like Sister Shonda, bless us please."
524282532418707458,Mon Oct 20 19:34:31 +0000 2014,"Man, listen. @shondarhimes could walk into ANY brunch in America and I truly believe she would be welcomed with open arms."
524282251098333184,Mon Oct 20 19:33:24 +0000 2014,*slow clap* @shondarhimes
524282208719097857,Mon Oct 20 19:33:13 +0000 2014,RT @shondarhimes: . @Dabdelhakiem There are no GAY scenes.  There are scenes with people in them.
524282195779657730,Mon Oct 20 19:33:10 +0000 2014,"RT @shondarhimes: . @Dabdelhakiem If u use the phrase ""gay scenes"", u are not only LATE to the party but also NOT INVITED to the party. Bye…"
524281900639072257,Mon Oct 20 19:32:00 +0000 2014,"RT @Rutgers_Newark: @DodgePoetryFest (Oct 23-26) boasts a superb @NewarkMFA lineup w/ Brenda Shaughnessy, A. Van Jordan, &amp; @theferocity htt…"
524278337888198657,Mon Oct 20 19:17:51 +0000 2014,"BREAKING: Labor Department Sends New LGBT Workplace Rule On For Final Review, reports @chrisgeidner http://t.co/ky77zEzXeG"
524277177093595136,Mon Oct 20 19:13:14 +0000 2014,From @chrisgeidner: DOMA Lawyer Files Federal Lawsuit Aimed At Ending Mississippi Marriage Ban http://t.co/v9LvoM2Eyg
524254307093204993,Mon Oct 20 17:42:21 +0000 2014,RT @BuzzFeedBen: I haven't been paying close attention but like ... What went wrong with Wendy Davis's campaign? When?
524254163878686721,Mon Oct 20 17:41:47 +0000 2014,@sundaysalonNYC @RebeccaAMills @TejasDesai99 @WriterMayaLang *group hug*
524251974036774913,Mon Oct 20 17:33:05 +0000 2014,RT @irathethird: No. // Fox Orders Ryan Murphy-Produced Comedy-Horror Series Scream Queens http://t.co/jnje9CTTRN via @TVLine
524247666541088768,Mon Oct 20 17:15:58 +0000 2014,"RT @DodgePoetryFest: @theferocity We're excited to meet you, Saeed! Thanks for spreading the word."
524245822779564032,Mon Oct 20 17:08:38 +0000 2014,Overjoyed to be participating in more than 9 readings and conversations @DodgePoetryFest this weekend! http://t.co/5wq4kyvDgK
524238371812818944,Mon Oct 20 16:39:02 +0000 2014,Gonna stop retweeting because I can’t keep up! I love it. Peep #RequiredReading for awesome book recommendations.
524238128685776896,Mon Oct 20 16:38:04 +0000 2014,RT @mollacool: @theferocity Cinderella Ate My Daughter #RequiredReading
524238078979092480,Mon Oct 20 16:37:52 +0000 2014,I’m not one to judge. RT @aurosan: @theferocity One Direction: Dare to Dream: Life as One Direction #RequiredReading  #
524237946502021121,Mon Oct 20 16:37:20 +0000 2014,RT @daviewheeler: SOMETHING IN THE WAY // OBSTRUCTION BLUES by John Duvernoy #requiredreading @theferocity
524237879888060416,Mon Oct 20 16:37:05 +0000 2014,RT @toomuchtelly: @theferocity The Things They Carried by Tim O'Brien #requiredreading
524237859256274945,Mon Oct 20 16:37:00 +0000 2014,RT @diannaeanderson: @theferocity I also recently read James Cone’s BLACK THEOLOGY AND BLACK POWER and think that should be required for se…
524236377970720768,Mon Oct 20 16:31:07 +0000 2014,RT @piathabia: @theferocity linchpin by seth godin. #requiredreading
524236353757020160,Mon Oct 20 16:31:01 +0000 2014,"RT @SarahMcGiverin: @theferocity The Wordy Shipmates by Sarah Vowell, Incidents in the Life of a Slave Girl by Harriet Jacobs"
524236330776416256,Mon Oct 20 16:30:55 +0000 2014,"RT @joe_stapes: @theferocity James Baldwin, ANOTHER COUNTRY."
524236318562607104,Mon Oct 20 16:30:52 +0000 2014,RT @BandicootCrash_: @theferocity Love's Executioner by Irvin Yalom!
524236305145012224,Mon Oct 20 16:30:49 +0000 2014,"RT @ChanSteele: @theferocity ""White Girls"" (The last chapter is eh, everything else is brilliant.)"
524236263399112704,Mon Oct 20 16:30:39 +0000 2014,RT @courttcoleman: Song of Solomon by Toni Morrison RT @theferocity: Share a book you’ve read recently that you think should be #RequiredRe…
524236252103856128,Mon Oct 20 16:30:37 +0000 2014,"RT @Wicked223: @theferocity IMPERIAL LIFE IN THE EMERALD CITY, by Rajiv Chandrasekaran"
524235592130121728,Mon Oct 20 16:27:59 +0000 2014,RT @emilyhughes: .@theferocity Karen Russell's SLEEP DONATION &amp; @laurenbeukes' BROKEN MONSTERS #requiredreading
524235579920506880,Mon Oct 20 16:27:56 +0000 2014,RT @annie80778: @theferocity Mr Loverman by Bernadine Evaristo.
524235563743068162,Mon Oct 20 16:27:52 +0000 2014,RT @willtbh: @theferocity The Brief Wondrous Life of Oscar Wao by Junot Diaz. #RequiredReading
524235494184738817,Mon Oct 20 16:27:36 +0000 2014,RT @diannaeanderson: @theferocity I always have to recommend @chrislhayes’ TWILIGHT OF THE ELITES.
524235468595269632,Mon Oct 20 16:27:30 +0000 2014,RT @JLHPerformance: @theferocity The Albino Album by Chavisa Woods
524235419991670784,Mon Oct 20 16:27:18 +0000 2014,RT @dougpaulcase: Wayne Koestenbaum's MY 1980S AND OTHER ESSAYS #RequiredReading @theferocity
524235381672542208,Mon Oct 20 16:27:09 +0000 2014,RT @khoLi: The Salt Eaters RT @theferocity: Let’s do a thing Twitter. Share a book you’ve read recently that you think should be #RequiredR…
524234863247769601,Mon Oct 20 16:25:05 +0000 2014,Let’s do a thing Twitter. Share a book you’ve read recently that you think should be #RequiredReading.
524233963284336640,Mon Oct 20 16:21:31 +0000 2014,"Someone asked for book recommendations and, without knowing it, @IsaacFitzgerald and I both said STATION ELEVEN by @EmilyMandel!"
524232006083678209,Mon Oct 20 16:13:44 +0000 2014,"@SageSaturn Wait, what kind of awkward moments?"
524230579244371968,Mon Oct 20 16:08:04 +0000 2014,RT @WNYC: On air now: @CharlesMBlow on coming to terms with painful secrets and a traumatic past. http://t.co/VB4ErI8Ete
524228086837956608,Mon Oct 20 15:58:10 +0000 2014,"FYI: Decisions have been posted by the 6th Circuit for Monday. Again, nothing on the marriage cases (via @chrisgeidner.)"
524227706267791360,Mon Oct 20 15:56:39 +0000 2014,Grateful for @GuernicaMag’s thoughtful review of PRELUDE TO BRUISE. https://t.co/np4cd5Olm4
524222395180003328,Mon Oct 20 15:35:33 +0000 2014,RT @coaptowicz: That time I felt worn down in Iowa &amp; read @theferocity's book while eating pumpkin pancakes &amp; all was right again. http://t…
